OBJECTID,SITE_NO,LAN_FA_TY,LOCID,EFF_DATE,FAA_REGION,FAA_DISTRI,FAA_ST,STATE_NAME,COUNTY_NAM,COUNTY_ST,CITY_NAME,FULLNAME,OWNER_TYPE,FAC_USE,FAC_CYSTZP,ELEV,AERO_CHART,CBD_DIST,CBD_DIR,ACT_DATE,CERT_TYPE,FED_AGREE,INTERNATIO,CUST_LNDG,JOINT_USE,MIL_LNDG_R,MIL_INT,CNTL_TWR,S_ENG_GA,M_ENG_GA,JET_EN_GA,HELICOPTER,OPER_GLIDE,OPER_MIL,ULTRALIGHT,COMM_SERV,AIR_TAXI,LOCAL_OPS_,ITIN_OPS_G,MIL_OPS,LATITUDE,LONGITUDE,STFIPS,ST_POSTAL,CY_05_ENP,VERSION
57,17285.751*A,AIRPORT,8ND5,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,CASS,ND,CHAFFEE,AUSK STRIP,PR,PR,"ALICE, ND 58083",1020,TWIN CITIES,03,SW, , , , , , , , ,N,001, , , , , , , , , , , ,46.7638633333,-97.40537083330001,38,ND,0,10
35,17268.1*A,AIRPORT,D09,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,BOTTINEAU,ND,BOTTINEAU,BOTTINEAU MUNI,PU,PU,"BOTTINEAU, ND 58318",1679,TWIN CITIES,01,E, , ,NGY,N,N,N,Y, ,N,011, , , , , , , ,000120,000800,002400, ,48.830391666699995,-100.41713611109999,38,ND,4,10
142,17361.*A,AIRPORT,ND99,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,CASS,ND,HICKSON,ELLIG FIELD,PR,PR,"HORACE, ND 58047",910,TWIN CITIES,03,N,10/1992, , , , , , , ,N,001, , , , , , , , , , , ,46.7202416667,-96.8095277778,38,ND,0,10
283,17473.811*A,AIRPORT,NA73,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,MC HENRY,ND,UPHAM,WELSTAD FARMS AIRSTRIP,PR,PR,"NEWBURG, ND 58762",1480,TWIN CITIES,10,W,07/1982, , , , , , , ,N,002, , , , , , , , , , , ,48.563908611100004,-101.0004305556,38,ND,0,10
282,17473.81*A,AIRPORT,4ND4,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,MC HENRY,ND,UPHAM,PFAU PVT,PR,PR,"UPHAM, ND 58789",1455,TWIN CITIES,06,W, , , , , , , , ,N,001, , , , , , , , , , , ,48.5639019444,-100.8795902778,38,ND,0,10
90,17323.*A,AIRPORT,38ND,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,CASS,ND,ERIE,SCHROEDER PRIVATE,PR,PR,"ERIE, ND 58029",1140,TWIN CITIES,02,SW, , , , , , , , ,N,003, , , , , , , , , , , ,47.098034722200005,-97.4011997222,38,ND,0,10
122,17353.12*A,AIRPORT,4NA6,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,WILLIAMS,ND,GRENORA,NICKS LANDING,PR,PR,"GRENORA, ND 58845",2440,BILLINGS,10,SE,07/1985, , , , , , , ,N,001, , , , , , , , , , , ,48.455025277800004,-103.8796511111,38,ND,0,10
289,17484.25*A,AIRPORT,NA99,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,RICHLAND,ND,WALCOTT,BAKKO AIRSTRIP,PR,PR,"WALCOTT, ND 58077",1040,TWIN CITIES,05,W,10/1982, , , , , , , ,N,001, , , , , , , , , , , ,46.5505205556,-97.0320313889,38,ND,0,10
169,17388.1*A,AIRPORT,D31,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,BENSON,ND,LEEDS,LEEDS MUNI,PU,PU,"LEEDS, ND 58346",1508,TWIN CITIES,02,E,08/1987, , , , , , , ,N,010, , , , , , , ,000020,001000,000800, ,48.2849988889,-99.40346861110001,38,ND,0,10
6,17245.4*A,AIRPORT,ND01,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,CASS,ND,AMENIA,NELSON,PR,PR,"AMENIA, ND 58004",950,TWIN CITIES,03,NE, , , ,N,N, , , ,N,001, , , , , , , , , ,000200, ,47.0458080556,-97.18647583330001,38,ND,0,10
60,17285.991*A,AIRPORT,ND89,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,STUTSMAN,ND,CLEMENTSVILLE,MUTSCHLER FIELD,PR,PR,"JAMESTOWN, ND 58401",1490,TWIN CITIES,01,NW, , , , , , , , ,N,001, , , , , , , , , , , ,47.0558236111,-98.5070386111,38,ND,0,10
146,17364.6*A,AIRPORT,NA65,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,WALSH,ND,HOOPLE,ANDERSON STRIP,PR,PR,"HOOPLE, ND 58243",890,TWIN CITIES,00,E,07/1982, , , , , , , ,N,002, , , , , , , , , , , ,48.5313808333,-97.6281419444,38,ND,0,10
34,17265.08*A,AIRPORT,ND96,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,BURLEIGH,ND,BISMARK,SAUTER,PR,PR,"BISMARCK, ND 58501",1730,TWIN CITIES,04,E,05/1998, , , , , , , ,N,003, , , , , , , , , , , ,46.801658333300004,-100.6792888889,38,ND,0,10
306,17504.*A,AIRPORT,4ND8,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,RICHLAND,ND,WYNDMERE,SANDEN,PR,PR,"WYNDMERE, ND 58081",1065,TWIN CITIES,05,NE, , , ,N,N, , , ,N,006, , , , , , , , ,000600,000400, ,46.3541286111,-97.1170319444,38,ND,0,10
226,17435.2*A,AIRPORT,2D5,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,DICKEY,ND,OAKES,OAKES MUNI,PU,PU,"OAKES, ND 58474",1335,TWIN CITIES,02,N, , ,NGY, , , ,Y, ,N,015,001, , , , , , ,000100,002200,000600,000010,46.1730197222,-98.07987555560001,38,ND,0,10
187,17401.11*A,AIRPORT,NA39,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,WARD,ND,MAKOTI,DORBRINSKI,PR,PR,"MAKOTI, ND 58756",2133,BILLINGS,04,SW,04/1982, , , , , , , ,N,001, , , , , , , , , , , ,47.8977866667,-101.8546105556,38,ND,0,10
209,17421.*A,AIRPORT,HBC,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,RENVILLE,ND,MOHALL,MOHALL MUNI,PU,PU,"MOHALL, ND 58761",1649,BILLINGS,01,W, , ,NGY,N,N,N,Y, ,N,004, , , , , , , ,000020,000800,000300,000024,48.7683833333,-101.5369952778,38,ND,0,10
120,17353.*A,AIRPORT,7N6,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,WILLIAMS,ND,GRENORA,GRENORA CENTENNIAL,PU,PU,"GRENORA, ND 58845",2145,BILLINGS,01,NE,07/1990, , ,N,N,N,N, ,N,001, , , , , , , , ,000050,000300, ,48.6255830556,-103.92993,38,ND,0,10
246,17453.5*A,AIRPORT,2H9,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,ROLETTE,ND,ROLETTE,ROLETTE,PU,PU,"ROLETTE, ND 58366",1620,TWIN CITIES,01,W, , , , , ,N,N, ,N,002,001, , , , , , ,000030,000800,000500, ,48.665277222200004,-99.85319916670001,38,ND,0,10
268,17467.52*A,AIRPORT,8NA0,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,KIDDER,ND,TAPPEN,TAPPEN AIRSTRIP,PR,PR,"TAPPEN, ND 58487",1780,TWIN CITIES,00,N,04/1986, , , , , , , ,N,001, , , , , , , , , , , ,46.8810958333,-99.6309408333,38,ND,0,10
191,17404.*A,AIRPORT,2ND0,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,CASS,ND,MAPLETON,KRAFT,PR,PR,"MAPLETON, ND 58059",910,TWIN CITIES,04,S, , , , , , , , ,N,004, , , , , , , , , , , ,46.814414166700004,-97.0498102778,38,ND,0,10
234,17450.2*A,AIRPORT,Y99,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,MOUNTRAIL,ND,PLAZA,TRULSON FIELD,PU,PU,"PLAZA, ND 58771",2105,BILLINGS,01,NE, , , , , , , , ,N, , , , , , , , , , ,000020, ,48.0305680556,-101.9532225,38,ND,0,10
25,17256.1*A,AIRPORT,20U,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,GOLDEN VALLEY,ND,BEACH,BEACH,PU,PU,"BEACH, ND 58621",2756,BILLINGS,01,ENE, , ,NGY,N,N,N,Y, ,N,005, , , , , , , ,000020,000600,000400, ,46.925165277800005,-103.9820527778,38,ND,0,10
41,17275.35*A,AIRPORT,NA75,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,WELLS,ND,BREMEN,LILL STRIP,PR,PR,"CATHAY, ND 58422",1560,TWIN CITIES,04,S,07/1982, , , , , , , ,N,002, , , , , , , , , , , ,47.6763897222,-99.3903997222,38,ND,0,10
214,17430.111*A,AIRPORT,NA67,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,PEMBINA,ND,NECHE,HORSLEY AIRSTRIP,PR,PR,"NECHE, ND 58265",815,TWIN CITIES,04,E,07/1982, , , , , , , ,N,001, , , , , , , , , , , ,48.9838788889,-97.46452,38,ND,0,10
264,17464.252*A,AIRPORT,ND32,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,KIDDER,ND,STEELE,KALAINOV PRIVATE,PR,PR,"STEELE, ND 58482",1845,TWIN CITIES,04,NE,08/1988, , , , , , , ,N,001, , , , , , , , , , , ,46.915540277800005,-99.8945483333,38,ND,0,10
233,17449.75*A,AIRPORT,98ND,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,WALSH,ND,PISEK,SOBOLIK,PR,PR,"PISEK, ND 58273",920,TWIN CITIES,05,SE, , , , , , , , ,N,002, , , , , , , , , , , ,48.2633247222,-97.6223058333,38,ND,0,10
132,17355.02*A,AIRPORT,ND72,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,SHERIDAN,ND,HARVEY,LONETREE AIRSTRIP,PU,PR,"BISMARCK, ND 58501",1647,TWIN CITIES,09,SW,08/1994, , , , , , , ,N, , , , , , , , , , , , ,47.6844427778,-100.0848497222,38,ND,0,10
133,17356.4*A,AIRPORT,ND20,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,GRAND FORKS,ND,HATTON,GENSRICH,PR,PR,"HATTON, ND 58240",1021,TWIN CITIES,06,NE, , , , , , , , ,N,004, , , , , , , , , , , ,47.7041505556,-97.3500872222,38,ND,0,10
301,17495.1*A,AIRPORT,4NA0,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,MC KENZIE,ND,WILLISTON,LINDVIG AIRSTRIP,PR,PR,"WILLISTON, ND 58801",2180,BILLINGS,09,S,03/1985, , , , , , , ,N,001, , , , , , , , , , , ,48.0083580556,-103.5907530556,38,ND,0,10
69,17294.11*A,AIRPORT,34ND,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,CASS,ND,DAVENPORT,PLATH FARMS,PR,PR,"DAVENPORT, ND 58021",928,TWIN CITIES,03,W, , , , , , , , ,N,001, , , , , , , , , , , ,46.7058036111,-97.15647888890001,38,ND,0,10
8,17245.42*A,AIRPORT,ND74,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,CASS,ND,AMENIA,SMITH PVT,PR,PR,"FARGO, ND 58103",940,TWIN CITIES,03,NE, , , , , , , , ,N,001, , , , , , , , , , , ,47.0166405556,-97.1628644444,38,ND,0,10
128,17354.914*A,AIRPORT,ND16,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,DUNN,ND,HALLIDAY,FREI PRIVATE,PR,PR,"HALLIDAY, ND 58636",2100,BILLINGS,07,SW,08/1988, , , , , , , ,N,001, , , , , , , , , , , ,47.441673333299995,-102.24212055560001,38,ND,0,10
56,17285.53*A,AIRPORT,ND65,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,OLIVER,ND,CENTER,LETZRING,PR,PR,"NEW SALEM, ND 58563",2230,BILLINGS,08,SW,08/1994, , , , , , , ,N, , , , , , , , , , , , ,46.98888888890001,-101.35361111110001,38,ND,0,10
225,17434.41*A,AIRPORT,73ND,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,LA MOURE,ND,NORTONVILLE,M HEART RANCH,PR,PR,"ADRIAN, ND 58410",1535,TWIN CITIES,03,NE, , , , , , , , ,N,001, , , , , , , , , , , ,46.5716430556,-98.6884327778,38,ND,0,10
144,17362.12*A,AIRPORT,3H4,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,TRAILL,ND,HILLSBORO,HILLSBORO MUNI,PU,PU,"HILLSBORO, ND 58045",905,TWIN CITIES,03,S, , ,NGY,N,N, ,Y, ,N,016, , , , , , , ,000050,002400,001000, ,47.3594077778,-97.06041638890001,38,ND,0,10
53,17285.01*A,AIRPORT,9ND8,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,PEMBINA,ND,CAVALIER,HINKLE,PR,PR,"CAVALIER, ND 58220",908,TWIN CITIES,02,W, , , , , , , , ,N,002, , , , , , , , , , , ,48.7855486111,-97.6723116667,38,ND,0,10
256,17459.012*A,AIRPORT,NA98,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,SLOPE,ND,SCRANTON,DILSE PVT AIRSTRIP,PR,PR,"SCRANTON, ND 58653",2878,BILLINGS,10,N,10/1982, , , , , , , ,N,002, , , ,001, , , , , , , ,46.302508333300004,-103.1701727778,38,ND,0,10
273,17468.6*A,AIRPORT,D60,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,WILLIAMS,ND,TIOGA,TIOGA MUNI,PU,PU,"TIOGA, ND 58852",2266,BILLINGS,02,SE, , ,NGY,N,N,N,Y, ,N,021,001, ,001, , , , ,000150,001800,001000, ,48.3805325,-102.8979852778,38,ND,0,10
3,17244.3*A,AIRPORT,ND26,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,MC KENZIE,ND,ALEXANDER,GAJEWSKI FLD,PR,PR,"ALEXANDER, ND 58831",2100,BILLINGS,03,NW, , , , , , , , ,N, , , , , , , , , , , , ,47.9000213889,-103.6588094444,38,ND,0,10
195,17406.*A,AIRPORT,D56,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,TRAILL,ND,MAYVILLE,MAYVILLE MUNI,PU,PU,"MAYVILLE, ND 58257",975,TWIN CITIES,01,S, , ,1,N,N,N,N, ,N,006, , , , , , , ,000020,001000,003000,000020,47.474985,-97.3337016667,38,ND,0,10
39,17271.01*A,AIRPORT,78ND,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,SLOPE,ND,BOWMAN,FOLSKE RANCH,PR,PR,"BOWMAN, ND 58623",2900,BILLINGS,08,NW, , , , , , , , ,N,001, , , , , , , , , , , ,46.2950077778,-103.43240722220001,38,ND,0,10
173,17392.*A,AIRPORT,7L2,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,EMMONS,ND,LINTON,LINTON MUNI,PU,PU,"LINTON, ND 58552",1778,TWIN CITIES,03,S, , ,NGY,N,N,N,Y, ,N,014, , , , , ,002, ,000100,001000,000600, ,46.2183047222,-100.24500277780001,38,ND,0,10
14,17249.*A,AIRPORT,ND76,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,CASS,ND,ARTHUR,TURNER FIELD,PR,PR,"ARTHUR, ND 58006",942,TWIN CITIES,03,SE, , , , , , , , ,N,002, , ,001, , , , , , , , ,47.0596969444,-97.1567533333,38,ND,0,10
218,17430.951*A,AIRPORT,94ND,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,BOTTINEAU,ND,NEWBURG,MICHAEL ZURCHER FARM STRIP,PR,PR,"NEWBURG, ND 58762",1470,TWIN CITIES,03,S, , , , , , , , ,N,001, , , , , , , , , , , ,48.665850277800004,-100.9184841667,38,ND,0,10
168,17386.14*A,AIRPORT,62ND,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,GRAND FORKS,ND,LARIMORE,MORTEN,PR,PR,"LARIMORE, ND 58251",1340,TWIN CITIES,10,SW, , , , , , , , ,N,001, , , , , , , , , , , ,47.779157222200006,-97.7595319444,38,ND,0,10
70,17295.*H,HELIPORT,ND33,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,KIDDER,ND,DAWSON,DAWSON MEDIPORT,PR,PR,"DAWSON, ND 58428",1750,TWIN CITIES,00,S,11/2002, , , , , , , ,N, , , , , , , , , , , , ,46.8766666667,-99.7523333333,38,ND,0,10
22,17255.011*A,AIRPORT,NA56,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,RICHLAND,ND,BARNEY,MOFFET AIRSTRIP,PR,PR,"BARNEY, ND 58008",1028,TWIN CITIES,02,NE,07/1982, , , , , , , ,N,001, , , , , , , , , , , ,46.3021822222,-96.9914736111,38,ND,0,10
162,17381.7*A,AIRPORT,4F9,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,LA MOURE,ND,LA MOURE,LA MOURE ROTT MUNI,PR,PU,"LA MOURE, ND 58458",1310,TWIN CITIES,01,S, , ,N,N,N,N,N, ,N,010, , , , , , , ,000020,001600,000600, ,46.3466355556,-98.28371,38,ND,0,10
139,17357.1*A,AIRPORT,HZE,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,MERCER,ND,HAZEN,MERCER COUNTY RGNL,PU,PU,"HAZEN, ND 58545",1813,BILLINGS,02,E, , ,N,N,N,N, , ,N,002, , , , , ,001, ,000100, ,000300, ,47.2898611111,-101.5809444444,38,ND,0,10
29,17261.*A,AIRPORT,95D,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,MERCER,ND,BEULAH,BEULAH,PR,PU,"BEULAH, ND 58523",1791,BILLINGS,02,SW, , , ,N,N,N,N, ,N,005,001, ,002, , ,001, ,000300,001000,001200,000012,47.2508408333,-101.8140575,38,ND,0,10
206,17417.5*A,AIRPORT,MIB,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,WARD,ND,MINOT,MINOT AFB,MA,PR,"MINOT, ND 58701",1668,BILLINGS,10,N, , , ,N,N,N,Y, ,Y, , , , , ,001, , , , , ,030000,48.4155,-101.35766666670001,38,ND,101,10
280,17472.021*A,AIRPORT,NA90,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,MC LEAN,ND,UNDERWOOD,CIRCLE Z LANDING STRIP,PR,PR,"UNDERWOOD, ND 58576",2000,BILLINGS,04,W,08/1982, , , , , , , ,N,001, , , , , , , , , , , ,47.4666638889,-101.22265444439999,38,ND,0,10
153,17371.2*A,AIRPORT,9NA4,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,WARD,ND,KENMARE,BODMER,PR,PR,"KENMARE, ND 58746",1885,BILLINGS,09,E,04/1988, , , , , , , ,N, , , , , , , , , , , , ,48.666133888900006,-101.8907180556,38,ND,0,10
40,17275.*A,AIRPORT,1NA8,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,BURLEIGH,ND,BRADDOCK,PRESZLER AIRSTRIP,PR,PR,"BRADDOCK, ND 58524",1795,TWIN CITIES,08,N,12/1983, , , , , , , ,N,001, , , , , , , , , , , ,46.6905416667,-100.0953858333,38,ND,0,10
243,17452.*A,AIRPORT,4E8,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,STARK,ND,RICHARDTON,RICHARDTON,PU,PU,"RICHARDTON, ND 58653",2492,BILLINGS,02,NW, , , , , , , , ,N, , , , , , , , ,000002,000020,000020, ,46.89584,-102.35489722220001,38,ND,0,10
177,17397.9*A,AIRPORT,ND35,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,BARNES,ND,LUCCA,LINDEMANN,PR,PR,"VALLEY CITY, ND 58072",1199,TWIN CITIES,01,SE, , , , , ,N,N, ,N,001, , , , , , , , , , , ,46.699974999999995,-97.7003797222,38,ND,0,10
275,17469.*A,AIRPORT,D61,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,MC HENRY,ND,TOWNER,TOWNER MUNI,PU,PU,"TOWNER, ND 58788",1484,TWIN CITIES,01,NE, , , , , ,N,N, ,N,005, , , , , , , ,000020,000600,000300, ,48.3583319444,-100.3920788889,38,ND,0,10
42,17278.*A,AIRPORT,ND59,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,CASS,ND,BUFFALO,GRIEVE,PR,PR, ,1208,TWIN CITIES,04,NE, , , , , , , , ,N,003, , , , , , , , , , , ,46.987476666700005,-97.5295363889,38,ND,0,10
26,17260.1*A,AIRPORT,ND29,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,BILLINGS,ND,BELFIELD,SWENSON,PR,PR,"BELFIELD, ND 58622-9199",2900,BILLINGS,13,S, , , ,N,N,N,N, ,N,001, , , , , , , , , , , ,46.6666780556,-103.2337880556,38,ND,0,10
49,17280.*A,AIRPORT,46D,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,FOSTER,ND,CARRINGTON,CARRINGTON MUNI,PU,PU,"CARRINGTON, ND 58421",1604,TWIN CITIES,01,W, , ,N1,N,N,N,N, ,N,010, , , , , ,001, ,000200,000800,001000, ,47.451111111100005,-99.15111111110001,38,ND,0,10
156,17372.01*A,AIRPORT,55ND,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,DUNN,ND,KILLDEER,PETE'S PORT,PR,PR,"KILLDEER, ND 58640",2260,BILLINGS,02,SE, , , , , , , , ,N,001, , , , , , , , , , , ,47.3555688889,-102.7107411111,38,ND,0,10
232,17445.*A,AIRPORT,PMB,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,PEMBINA,ND,PEMBINA,PEMBINA MUNI,PU,PU,"DRAYTON, ND 58225",795,TWIN CITIES,01,S, , ,NGY,Y,N,N,Y, ,N,009,002, , ,001, ,004, ,000200,000800,000600,000060,48.9425,-97.2408333333,38,ND,0,10
117,17349.14*A,AIRPORT,2ND3,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,GRAND FORKS,ND,GRAND FORKS,CASSLINDAN,PR,PR,"GRAND FORKS, ND 58201",832,TWIN CITIES,05,N,08/2004, , , , , , , ,N, , , , , , , , , , , , ,48.0008138889,-97.1224361111,38,ND,0,10
151,17367.*A,AIRPORT,JMS,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,STUTSMAN,ND,JAMESTOWN,JAMESTOWN RGNL,PU,PU,"JAMESTOWN, ND 58402",1500,TWIN CITIES,02,NE, ,I A S 05/1973,NGY3,N,N,N,Y, ,N,037,005, , , , , ,001456,004136,028600,003000,000060,46.9297222222,-98.6781944444,38,ND,2196,10
92,17324.1*A,AIRPORT,2NA7,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,BENSON,ND,ESMOND,SLATER FARM,PR,PR,"ESMOND, ND 58332",1600,TWIN CITIES,06,E,07/1984, , , , , , , ,N,001, , , , , , , , , , , ,48.028341111100005,-99.6165213889,38,ND,0,10
304,17496.9*A,AIRPORT,2NA0,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,MC LEAN,ND,WILTON,SODERQUIST,PR,PR,"WILTON, ND 58579",1880,TWIN CITIES,06,N,12/1983, , , , , , , ,N,001, , , , , , , , , , , ,47.2566602778,-100.79624527780001,38,ND,0,10
259,17462.251*A,AIRPORT,NA70,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,EDDY,ND,SHEYENNE,SMITH AIRSTRIP,PR,PR,"SHEYENNE, ND 58374",1535,TWIN CITIES,06,SE,07/1982, , , , , , , ,N,001, , , , , , , , , , , ,47.773886111100005,-98.9884483333,38,ND,0,10
183,17400.*A,AIRPORT,6D3,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,BENSON,ND,MADDOCK,MADDOCK MUNI,PU,PU,"MADDOCK, ND 58348",1600,TWIN CITIES,01,N, , , ,N,N,N,N, ,N,003, , , , , , , , ,001200,000300, ,47.9777869444,-99.5270780556,38,ND,0,10
45,17278.71*A,AIRPORT,12ND,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,WARD,ND,BURLINGTON,PIETSCHTREE AIRSTRIP,PR,PR,"BURLINGTON, ND 58722",1566,BILLINGS,15,N,02/1999, , , , , , , ,N, , , , , , , , , , , , ,48.2952777778,-101.4270833333,38,ND,0,10
152,17371.1*A,AIRPORT,7K5,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,WARD,ND,KENMARE,KENMARE MUNI,PU,PU,"KENMARE, ND 58746",1962,BILLINGS,01,SE, , ,NGY,N,N,N,Y, ,N,014,001, , , , , , ,000300,001500,000500, ,48.66758277780001,-102.0475944444,38,ND,0,10
59,17285.95*A,AIRPORT,ND10,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,RICHLAND,ND,CHRISTINE,FLYING-N-RANCH,PR,PR,"HORACE, ND 58407",930,TWIN CITIES,02,SE,05/1998, , , , , , , ,N,001, , , , , , , , , , , ,46.5488888889,-96.7864722222,38,ND,0,10
194,17405.51*A,AIRPORT,69ND,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,BOTTINEAU,ND,MAXBASS,TENGESDAL,PR,PR,"MAXBASS, ND 58760",1495,BILLINGS,04,NE, , , , , , , , ,N,001, , , , , , , , , , , ,48.7430766667,-101.0418230556,38,ND,0,10
113,17347.*A,AIRPORT,GAF,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,WALSH,ND,GRAFTON,HUTSON FIELD,PU,PU,"GRAFTON, ND 58237",824,TWIN CITIES,02,SE, , ,NGY,N,N,N,Y, ,N,016, , , , , ,002, ,000300,002600,002000,000010,48.4046944444,-97.37094444440001,38,ND,0,10
180,17399.512*A,AIRPORT,84ND,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,GRAND FORKS,ND,MC CANNA,KYLLO,PR,PR,"LARIMORE, ND 58251",1150,TWIN CITIES,02,W, , , , , , , , ,N,001, , , , , , , , , , , ,48.0008255556,-97.7570336111,38,ND,0,10
241,17451.995*A,AIRPORT,NA22,01/18/2007,AGL,BIS,ND,NORTH DAKOTA,BOWMAN,ND,RHAME,VERNON MILLER PVT,PR,PR,"RHAME, ND 58651",3102,BILLINGS,15,SW, , , , , , , , ,N,001, , , , , , , , , , , ,46.0125022222,-103.7963136111,38,ND,0,10
